eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1000074,GUTE,1939,5,20,9,35,23.0,nan,19.5,41.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000075,GUTE,1939,9,15,23,16,24.0,nan,30.25,39.75,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000076,GUTE,1939,9,20,0,19,31.0,nan,20.5,38.0,nan,nan,nan,80.0,nan,6.5,0.20000000000000001,
1000077,ISC-GEM,1939,9,22,0,36,42.950000000000003,nan,27.164000000000001,39.209000000000003,7.5,4.2999999999999998,21.600000000000001,35.0,4.7000000000000002,6.3099999999999996,0.40000000000000002,
1000078,GUTE,1940,2,29,16,7,42.0,nan,25.5,35.5,nan,nan,nan,35.0,nan,6.0,0.20000000000000001,
1000079,GUTE,1941,3,1,3,52,48.0,nan,22.0,39.5,nan,nan,nan,35.0,nan,6.2000000000000002,0.20000000000000001,
1000080,GUTE,1941,5,14,8,36,21.0,nan,23.0,39.5,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000081,GUTE,1941,5,23,19,51,53.0,nan,28.0,37.25,nan,nan,nan,35.0,nan,6.0,0.20000000000000001,
1000083,GUTE,1941,6,24,15,16,10.0,nan,20.5,41.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000084,GUTE,1941,7,13,15,39,31.0,nan,26.25,38.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000086,GUTE,1942,5,9,4,37,7.0,nan,26.0,35.5,nan,nan,nan,100.0,nan,5.7999999999999998,0.20000000000000001,
1000087,GUTE,1942,5,21,3,42,41.0,nan,20.5,37.5,nan,nan,nan,150.0,nan,5.5,0.20000000000000001,
1000088,GUTE,1942,6,21,4,38,43.0,nan,27.0,36.5,nan,nan,nan,130.0,nan,6.2000000000000002,0.20000000000000001,
1000089,GUTE,1942,8,27,6,14,11.0,nan,21.0,42.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000090,GUTE,1943,1,7,11,14,45.0,nan,20.5,38.5,nan,nan,nan,100.0,nan,5.5,0.20000000000000001,
1000091,GUTE,1943,2,14,7,28,22.0,nan,20.0,38.0,nan,nan,nan,50.0,nan,5.5999999999999996,0.20000000000000001,
1000092,GUTE,1943,6,20,15,32,53.0,nan,30.0,41.0,nan,nan,nan,35.0,nan,6.2000000000000002,0.20000000000000001,
1000093,GUTE,1943,6,27,10,5,37.0,nan,26.0,35.0,nan,nan,nan,100.0,nan,5.7999999999999998,0.20000000000000001,
1000095,GUTE,1944,5,27,23,52,30.0,nan,27.5,36.0,nan,nan,nan,100.0,nan,6.2000000000000002,0.20000000000000001,
1000097,ISC-GEM,1944,10,6,2,34,48.880000000000003,nan,26.596,39.502000000000002,6.7000000000000002,4.2000000000000002,26.800000000000001,15.0,5.0,6.79,0.31,
1000098,GUTE,1945,9,2,11,53,57.0,nan,28.5,33.75,nan,nan,nan,80.0,nan,6.5,0.20000000000000001,
1000099,GUTE,1946,4,5,20,54,5.0,nan,23.5,35.25,nan,nan,nan,100.0,nan,6.0,0.20000000000000001,
1000100,GUTE,1947,6,4,0,29,55.0,nan,24.0,40.0,nan,nan,nan,80.0,nan,6.0,0.20000000000000001,
1000102,ISC-GEM,1947,10,6,19,55,38.409998999999999,nan,21.896999999999998,36.728000000000002,6.0999999999999996,3.7999999999999998,20.0,15.0,3.8999999999999999,7.2999999999999998,0.20000000000000001,
1000103,ISC-GEM,1948,2,9,12,58,19.440000000000001,nan,27.152999999999999,35.631,6.2000000000000002,4.2999999999999998,31.600000000000001,15.0,11.300000000000001,7.2999999999999998,0.20000000000000001,
1000104,ISC-GEM,1948,4,22,10,42,48.509999000000001,nan,20.425000000000001,38.531999999999996,5.4000000000000004,3.8999999999999999,16.100000000000001,15.0,3.7000000000000002,6.5,0.20000000000000001,
1000106,ISC-GEM,1949,7,23,15,3,36.789999000000002,nan,26.446999999999999,38.712000000000003,5.2999999999999998,3.7000000000000002,30.899999999999999,15.0,4.9000000000000004,6.5300000000000002,0.33000000000000002,
1000107,ISC-GEM,1952,12,17,23,4,3.3799990000000002,nan,24.346,34.473999999999997,4.9000000000000004,3.5,17.199999999999999,25.0,4.7000000000000002,6.5,0.34000000000000002,
1000108,ISC-GEM,1953,3,18,19,6,18.739999000000001,nan,27.648,40.174999999999997,4.2999999999999998,3.0,16.300000000000001,10.0,4.2000000000000002,7.2999999999999998,0.40000000000000002,
1000110,ISC-GEM,1953,8,12,9,23,56.289999000000002,nan,20.942,38.182000000000002,4.4000000000000004,3.0,179.90000000000001,10.0,9.0999999999999996,6.8099999999999996,0.64000000000000001,
1000111,ISC-GEM,1954,4,30,13,2,40.310000000000002,nan,22.161999999999999,39.228000000000002,4.2999999999999998,3.2999999999999998,24.0,10.0,5.5999999999999996,6.6600000000000001,0.29999999999999999,
1000112,ISC-GEM,1955,7,16,7,7,15.5,nan,27.283999999999999,37.616999999999997,4.9000000000000004,3.2000000000000002,18.5,15.0,6.0,6.5700000000000003,0.20000000000000001,
1000113,ISC-GEM,1956,7,9,3,11,46.149999000000001,nan,25.957000000000001,36.664000000000001,5.0,3.5,22.5,20.0,9.6999999999999993,7.7000000000000002,0.20000000000000001,
1000115,ISC-GEM,1957,3,8,12,21,17.339998999999999,nan,22.596,39.310000000000002,4.7999999999999998,4.0,12.9,10.0,7.4000000000000004,6.5499999999999998,0.5,
1000117,ISC-GEM,1957,4,25,2,25,42.159998999999999,nan,28.699000000000002,36.405000000000001,5.0,3.5,20.100000000000001,35.0,5.2000000000000002,7.2999999999999998,0.20000000000000001,
1000118,ISC-GEM,1957,5,26,6,33,38.950000000000003,nan,31.09,40.729999999999997,5.0999999999999996,3.5,20.600000000000001,25.0,9.0,7.0899999999999999,0.56999999999999995,
1000119,ISC-GEM,1959,11,15,17,8,48.210000000000001,nan,20.568000000000001,37.844000000000001,3.7000000000000002,3.2000000000000002,20.199999999999999,15.0,7.0,6.6500000000000004,0.34000000000000002,
1000121,ISC-GEM,1960,3,12,11,54,4.3200000000000003,nan,20.977,41.805,4.0,3.2999999999999998,9.5,10.0,6.0,5.8200000000000003,0.20000000000000001,
1000122,ISC-GEM,1960,5,26,5,10,17.370000000000001,nan,20.629000000000001,40.619,3.8999999999999999,3.2000000000000002,164.09999999999999,20.0,5.5,6.2199999999999998,0.20000000000000001,
1000123,ISC-GEM,1960,11,5,20,20,54.219999000000001,nan,20.667999999999999,39.081000000000003,4.5999999999999996,3.5,4.0999999999999996,20.0,9.8000000000000007,5.9800000000000004,0.28000000000000003,
1000125,ISC-GEM,1961,5,23,2,45,20.039999000000002,nan,28.594000000000001,36.692999999999998,4.7000000000000002,3.5,26.699999999999999,35.0,5.0999999999999996,6.4000000000000004,0.20000000000000001,
1000126,ISC-GEM,1961,10,2,7,21,47.090000000000003,nan,21.882000000000001,36.579000000000001,6.5,4.7999999999999998,18.199999999999999,35.0,8.3000000000000007,5.6399999999999997,0.20000000000000001,
1000127,ISC-GEM,1962,1,26,8,17,42.100000000000001,nan,22.768999999999998,35.191000000000003,4.7999999999999998,3.7999999999999998,20.600000000000001,25.0,4.5999999999999996,5.96,0.20000000000000001,
1000128,ISC-GEM,1962,3,18,15,30,35.450000000000003,nan,19.626000000000001,40.722999999999999,3.8999999999999999,3.2999999999999998,172.90000000000001,26.399999999999999,3.6000000000000001,6.1299999999999999,0.20000000000000001,
1000131,ISC-GEM,1962,4,28,11,19,4.0599990000000004,nan,26.859999999999999,36.021000000000001,5.4000000000000004,4.0,24.300000000000001,65.0,5.2000000000000002,5.8099999999999996,0.20000000000000001,
1000132,ISC-GEM,1962,9,10,9,36,26.210000000000001,nan,26.780000000000001,34.587000000000003,6.0,4.2999999999999998,25.399999999999999,25.0,4.5999999999999996,5.5800000000000001,0.33000000000000002,
1000133,ISC-GEM,1963,7,26,4,17,18.260000000000002,nan,21.306000000000001,41.975999999999999,3.7999999999999998,3.2000000000000002,6.9000000000000004,15.0,5.5,6.0,0.29999999999999999,
1000134,ISC-GEM,1963,9,18,16,58,15.839999000000001,nan,29.158999999999999,40.698,4.5,3.7000000000000002,25.199999999999999,30.0,4.9000000000000004,6.2000000000000002,0.29999999999999999,
1000135,ISC-GEM,1963,12,16,13,47,58.380000000000003,nan,21.001000000000001,36.898000000000003,4.7999999999999998,3.8999999999999999,16.300000000000001,15.0,14.1,5.7000000000000002,0.29999999999999999,
1000136,ISC,1964,1,10,3,34,24.0,0.81000000000000005,21.0,38.700000000000003,14.73,17.800000000000001,90.0,40.0,18.0,4.2800000000000002,0.29999999999999999,
1000138,EHB,1964,1,30,17,45,58.399999000000001,nan,29.931000000000001,37.401000000000003,63.0,44.0,35.0,56.200000000000003,6.7000000000000002,5.5199999999999996,0.29999999999999999,
1000147,ISC,1964,2,27,1,37,51.299999,0.51000000000000001,21.399999999999999,40.539999999999999,9.3000000000000007,8.3000000000000007,90.0,44.0,13.0,4.1399999999999997,0.29999999999999999,
1000149,ISC,1964,3,16,18,9,12.699999,0.93999999999999995,23.199999999999999,34.899999999999999,33.68,36.600000000000001,90.0,0.0,nan,4.4199999999999999,0.29999999999999999,
1000151,ISC,1964,3,31,0,48,45.799999,0.75,21.600000000000001,39.299999999999997,15.460000000000001,15.5,90.0,33.0,nan,4.0099999999999998,0.29999999999999999,
1000152,ISC,1964,3,31,9,33,12.300000000000001,0.26000000000000001,28.780000000000001,36.43,5.5350000000000001,5.7000000000000002,90.0,57.0,7.5999999999999996,4.8300000000000001,0.29999999999999999,
1000154,EHB,1964,4,11,16,0,39.469999000000001,nan,24.920999999999999,40.189999999999998,99.0,74.0,11.0,0.29999999999999999,11.300000000000001,5.25,0.29999999999999999,
1000155,ISC,1964,4,12,7,58,3.0,nan,25.0,39.799999999999997,nan,nan,nan,0.0,nan,3.8700000000000001,0.29999999999999999,
1000157,ISC,1964,4,17,18,11,39.600000000000001,0.64000000000000001,20.300000000000001,38.200000000000003,14.83,16.600000000000001,90.0,17.0,33.0,4.0099999999999998,0.29999999999999999,
1000159,ISC,1964,4,19,11,33,41.299999,0.059999999999999998,19.800000000000001,41.799999999999997,0.99199999999999999,1.2,90.0,33.0,nan,4.0099999999999998,0.29999999999999999,
1000162,ISC,1964,4,24,3,49,52.200000000000003,0.38,21.300000000000001,37.979999999999997,14.0,10.0,90.0,44.0,13.0,4.0099999999999998,0.29999999999999999,
1000164,ISC,1964,4,25,12,44,15.0,0.17999999999999999,27.699999999999999,35.460000000000001,5.2999999999999998,3.706,0.0,61.0,7.7999999999999998,4.8300000000000001,0.29999999999999999,
1000165,ISC,1964,4,26,1,31,51.399999000000001,0.46000000000000002,26.199999999999999,34.399999999999999,13.300000000000001,10.07,0.0,48.0,19.0,4.2800000000000002,0.29999999999999999,
1000171,ISC,1964,5,14,17,0,27.800000000000001,0.31,20.440000000000001,38.520000000000003,8.5120000000000005,7.2000000000000002,90.0,36.0,7.9000000000000004,4.2800000000000002,0.29999999999999999,
1000172,ISC,1964,5,18,20,3,14.199999,0.17999999999999999,24.289999999999999,36.950000000000003,6.2969999999999997,4.0,90.0,109.0,4.0,4.0099999999999998,0.29999999999999999,
1000173,ISC,1964,5,25,20,23,24.699998999999998,0.52000000000000002,20.699999999999999,37.700000000000003,16.690000000000001,18.899999999999999,90.0,12.0,38.0,4.1399999999999997,0.29999999999999999,
1000174,ISC,1964,6,8,16,49,3.5,0.37,28.260000000000002,36.259999999999998,8.8000000000000007,9.4000000000000004,90.0,62.0,13.0,4.5599999999999996,0.29999999999999999,
1000178,ISC,1964,7,4,11,11,17.899999000000001,0.22,23.43,41.960000000000001,3.302,4.0999999999999996,90.0,2.0,15.0,4.5599999999999996,0.29999999999999999,
1000179,ISC,1964,7,5,4,53,22.0,1.1000000000000001,21.100000000000001,37.399999999999999,44.399999999999999,24.690000000000001,0.0,60.0,29.0,4.2800000000000002,0.29999999999999999,
1000180,ISC,1964,7,8,1,32,56.200000000000003,0.53000000000000003,21.800000000000001,35.100000000000001,13.619999999999999,14.4,90.0,18.0,nan,4.0099999999999998,0.29999999999999999,
1000181,ISC,1964,7,16,17,40,1.6000000000000001,0.19,30.780000000000001,36.140000000000001,5.4000000000000004,3.8999999999999999,0.0,72.0,6.4000000000000004,4.7000000000000002,0.29999999999999999,
1000182,ISC-GEM,1964,7,17,2,34,28.670000000000002,nan,23.640000000000001,38.091999999999999,4.5999999999999996,3.7999999999999998,29.600000000000001,152.69999999999999,6.5,6.2000000000000002,0.29999999999999999,
1000183,EHB,1964,7,18,3,40,20.670000000000002,nan,26.035,36.094000000000001,52.0,39.0,40.0,98.5,5.0,5.1100000000000003,0.29999999999999999,
1000186,EHB,1964,8,17,0,17,50.990000000000002,nan,25.815999999999999,35.307000000000002,117.0,71.0,27.0,72.099999999999994,9.5,4.8300000000000001,0.29999999999999999,
1000188,ISC,1964,8,22,10,14,55.200000000000003,0.20999999999999999,30.600000000000001,36.93,16.859999999999999,2.7000000000000002,90.0,133.0,6.5999999999999996,4.0099999999999998,0.29999999999999999,
1000189,ISC,1964,8,24,21,42,46.200000000000003,0.44,19.199999999999999,40.509999999999998,9.2829999999999995,7.7999999999999998,90.0,41.0,11.0,4.4199999999999999,0.29999999999999999,
1000192,EHB,1964,8,25,11,11,52.719999000000001,nan,28.850999999999999,35.667999999999999,93.0,64.0,26.0,45.600000000000001,6.9000000000000004,4.9699999999999998,0.29999999999999999,
1000195,ISC,1964,8,25,17,55,38.799999,0.80000000000000004,28.600000000000001,34.600000000000001,19.190000000000001,18.899999999999999,90.0,95.0,25.0,4.2800000000000002,0.29999999999999999,
1000196,ISC,1964,8,25,19,20,36.299999,0.95999999999999996,28.5,34.299999999999997,26.59,22.199999999999999,90.0,159.0,32.0,4.0099999999999998,0.29999999999999999,
1000198,ISC,1964,8,28,12,6,18.399999000000001,0.34000000000000002,19.949999999999999,37.799999999999997,8.4000000000000004,6.1390000000000002,0.0,61.0,9.5999999999999996,4.4199999999999999,0.29999999999999999,
1000199,ISC,1964,8,29,19,37,55.200000000000003,0.44,28.719999999999999,35.289999999999999,8.6029999999999998,10.1,90.0,35.0,15.0,4.7000000000000002,0.29999999999999999,
1000201,ISC,1964,8,31,19,35,39.0,1.8,20.199999999999999,36.100000000000001,59.899999999999999,32.289999999999999,0.0,0.0,nan,4.2800000000000002,0.29999999999999999,
1000202,ISC,1964,9,13,22,53,22.899999000000001,0.53000000000000003,20.600000000000001,41.710000000000001,9.0999999999999996,10.4,90.0,0.0,nan,3.73,0.29999999999999999,
